XML,JAVA
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/ImageView/android:id//@+id\/lock_screen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.lock_screen
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_top,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_top
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/back,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.back
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/title,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.title
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/RelativeLayout/android:id//@+id\/preview_layout,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/PreViewGSYVideoPlayer.java//R.id.preview_layout
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_preview.xml//RelativeLayout/RelativeLayout/ImageView/android:id//@+id\/preview_image,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/PreViewGSYVideoPlayer.java//R.id.preview_image
def://GSYVideoPlayer/app/src/main/res/layout/list_video_item_ad.xml//RelativeLayout/com.example.gsyvideoplayer.video.SampleCoverVideo/android:id//@+id\/video_item_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/AutoPlayRecyclerViewActivity.java//R.id.video_item_player
def://GSYVideoPlayer/app/src/main/res/layout/list_video_item_ad.xml//RelativeLayout/com.example.gsyvideoplayer.video.SampleCoverVideo/android:id//@+id\/video_item_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/holder/RecyclerItemNormalHolder.java//R.id.video_item_player
def://GSYVideoPlayer/app/src/main/res/layout/list_video_item_ad.xml//RelativeLayout/com.example.gsyvideoplayer.video.SampleCoverVideo/android:id//@+id\/video_item_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/ListADVideoActivity.java//R.id.video_item_player
def://GSYVideoPlayer/app/src/main/res/layout/list_video_item_ad.xml//RelativeLayout/com.example.gsyvideoplayer.video.ListADVideoPlayer/android:id//@+id\/video_ad_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/ListADVideoActivity.java//R.id.video_ad_player
def://GSYVideoPlayer/app/src/main/res/layout/activity_simple_play.xml//RelativeLayout/com.shuyu.gsyvideoplayer.video.StandardGSYVideoPlayer/android:id//@+id\/video_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/SimplePlayer.java//R.id.video_player
def://GSYVideoPlayer/app/src/main/res/layout/activity_input_url_detail.xml//RelativeLayout/ImageView/android:id//@+id\/test_image_view,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/InputUrlDetailActivity.java//R.id.test_image_view
def://GSYVideoPlayer/app/src/main/res/layout/activity_fragment.xml//RelativeLayout/FrameLayout/android:id//@+id\/frameLayout,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/FragmentVideoActivity.java//R.id.frameLayout
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_bottom,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_bottom
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/current,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.current
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/total,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.total
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/ProgressBar/android:id//@+id\/bottom_progressbar,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.bottom_progressbar
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_top,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_top
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/back,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.back
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/title,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.title
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/moe.codeest.enviews.ENDownloadView/android:id//@+id\/loading,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.loading
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/ImageView/android:id//@+id\/small_close,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYBaseVideoPlayer.java//R.id.small_close
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/ImageView/android:id//@+id\/lock_screen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.lock_screen
def://GSYVideoPlayer/app/src/main/res/layout/switch_video.xml//RelativeLayout/TextView/android:id//@+id\/detail_btn,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/switchplay/SwitchVideo.java//R.id.detail_btn
def://GSYVideoPlayer/app/src/main/res/layout/activity_detail_ad_player2.xml//RelativeLayout/com.shuyu.gsyvideoplayer.video.NormalGSYVideoPlayer/android:id//@+id\/detail_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/DetailADPlayer2.java//R.id.detail_player
def://GSYVideoPlayer/app/src/main/res/layout/activity_detail_ad_player2.xml//RelativeLayout/com.shuyu.gsyvideoplayer.video.GSYADVideoPlayer/android:id//@+id\/ad_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/DetailADPlayer2.java//R.id.ad_player
def://GSYVideoPlayer/app/src/main/res/layout/activity_detail_player.xml//RelativeLayout/Button/android:id//@+id\/open_btn,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/MainActivity.java//R.id.open_btn
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/FrameLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_bottom,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_bottom
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/current,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.current
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/total,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.total
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/switchSize,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/SampleVideo.java//R.id.switchSize
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/ProgressBar/android:id//@+id\/bottom_progressbar,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.bottom_progressbar
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/moe.codeest.enviews.ENDownloadView/android:id//@+id\/loading,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.loading
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/ImageView/android:id//@+id\/small_close,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYBaseVideoPlayer.java//R.id.small_close
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/ImageView/android:id//@+id\/lock_screen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.lock_screen
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_top,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_top
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/back,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.back
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/title,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.title
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/change_transform,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/SampleVideo.java//R.id.change_transform
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/change_transform,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/SampleControlVideo.java//R.id.change_transform
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/change_rotate,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/SampleVideo.java//R.id.change_rotate
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/change_rotate,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/SampleControlVideo.java//R.id.change_rotate
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/moreScale,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/SampleVideo.java//R.id.moreScale
def://GSYVideoPlayer/app/src/main/res/layout/sample_video.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/moreScale,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/video/SampleControlVideo.java//R.id.moreScale
def://GSYVideoPlayer/app/src/main/res/layout/activity_list_video2.xml//RelativeLayout/android:id//@+id\/activity_list_video,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/SimpleListVideoActivityMode2.java//R.id.activity_list_video
def://GSYVideoPlayer/app/src/main/res/layout/activity_list_video2.xml//RelativeLayout/ListView/android:id//@+id\/video_list,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/simple/SimpleListVideoActivityMode2.java//R.id.video_list
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/RelativeLayout/android:id//@+id\/surface_container,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.surface_container
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/com.google.android.exoplayer2.ui.SubtitleView/android:id//@+id\/sub_title_view,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/exosubtitle/GSYExoSubTitleVideoView.java//R.id.sub_title_view
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/RelativeLayout/android:id//@+id\/thumb,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.thumb
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_bottom,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_bottom
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/current,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.current
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/SeekBar/android:id//@+id\/progress,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.progress
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/total,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.total
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/fullscreen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.fullscreen
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/ProgressBar/android:id//@+id\/bottom_progressbar,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.bottom_progressbar
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/android:id//@+id\/layout_top,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.layout_top
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/ImageView/android:id//@+id\/back,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.back
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/title,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.title
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/ProgressBar/android:id//@+id\/loading,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.loading
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/ImageView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/ImageView/android:id//@+id\/start,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.start
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/ImageView/android:id//@+id\/small_close,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYBaseVideoPlayer.java//R.id.small_close
def://GSYVideoPlayer/app/src/main/res/layout/video_layout_subtitle.xml//RelativeLayout/ImageView/android:id//@+id\/lock_screen,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.lock_screen
def://GSYVideoPlayer/app/src/main/res/layout/switch_list_video_item.xml//RelativeLayout/com.example.gsyvideoplayer.switchplay.SwitchVideo/android:id//@+id\/video_item_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/AutoPlayRecyclerViewActivity.java//R.id.video_item_player
def://GSYVideoPlayer/app/src/main/res/layout/switch_list_video_item.xml//RelativeLayout/com.example.gsyvideoplayer.switchplay.SwitchVideo/android:id//@+id\/video_item_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/holder/RecyclerItemNormalHolder.java//R.id.video_item_player
def://GSYVideoPlayer/app/src/main/res/layout/switch_list_video_item.xml//RelativeLayout/com.example.gsyvideoplayer.switchplay.SwitchVideo/android:id//@+id\/video_item_player,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/switchplay/SwitchListVideoAdapter.java//R.id.video_item_player
def://GSYVideoPlayer/app/src/main/res/layout/list_video_item.xml//RelativeLayout/FrameLayout/android:id//@+id\/list_item_container,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/holder/RecyclerItemViewHolder.java//R.id.list_item_container
def://GSYVideoPlayer/app/src/main/res/layout/list_video_item.xml//RelativeLayout/FrameLayout/android:id//@+id\/list_item_container,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/adapter/ListVideoAdapter.java//R.id.list_item_container
def://GSYVideoPlayer/app/src/main/res/layout/list_video_item.xml//RelativeLayout/ImageView/android:id//@+id\/list_item_btn,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/holder/RecyclerItemViewHolder.java//R.id.list_item_btn
def://GSYVideoPlayer/app/src/main/res/layout/list_video_item.xml//RelativeLayout/ImageView/android:id//@+id\/list_item_btn,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/adapter/ListVideoAdapter.java//R.id.list_item_btn
def://GSYVideoPlayer/app/src/main/res/layout/layout_loading_dialog.xml//RelativeLayout/ProgressBar/android:id//@+id\/loading,use://GSYVideoPlayer/gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java//R.id.loading
def://GSYVideoPlayer/app/src/main/res/layout/activity_main.xml//ScrollView/LinearLayout/Button/android:id//@+id\/open_simple,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/MainActivity.java//R.id.open_simple
def://GSYVideoPlayer/app/src/main/res/layout/activity_main.xml//ScrollView/LinearLayout/Button/android:id//@+id\/open_btn,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/MainActivity.java//R.id.open_btn
def://GSYVideoPlayer/app/src/main/res/layout/activity_main.xml//ScrollView/LinearLayout/Button/android:id//@+id\/open_control,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/MainActivity.java//R.id.open_control
def://GSYVideoPlayer/app/src/main/res/layout/activity_main.xml//ScrollView/LinearLayout/Button/android:id//@+id\/open_btn_empty,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/MainActivity.java//R.id.open_btn_empty
def://GSYVideoPlayer/app/src/main/res/layout/activity_main.xml//ScrollView/LinearLayout/Button/android:id//@+id\/open_filter,use://GSYVideoPlayer/app/src/main/java/com/example/gsyvideoplayer/MainActivity.java//R.id.open_filter
