def,use
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_standard.xml[language=FILE]//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id[language=XML]//@+id\\/start[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onClick/R.id.start[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/LinearLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/progress[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.progress[language=JAVA]
def://app/src/main/res/layout/activity_detail_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailNormalActivityPlayer.java[language=FILE]//DetailNormalActivityPlayer/onCreate/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailNormalActivityPlayer.java[language=FILE]//DetailNormalActivityPlayer/onClick/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.fullscreen[language=JAVA]
def://app/src/main/res/layout/activity_danmaku_layout.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.DanmakuVideoPlayer/android:id[language=XML]//@+id\\/danmaku_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DanmkuVideoActivity.java[language=FILE]//DanmkuVideoActivity/resolveNormalVideoUI/binding.danmakuPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_filter.xml[language=FILE]//RelativeLayout/RelativeLayout/Button/android:id[language=XML]//@+id\\/change_anima[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailFilterActivity.java[language=FILE]//DetailFilterActivity/onCreate/binding.changeAnima[language=JAVA]
def://app/src/main/res/layout/activity_detail_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailPlayer.java[language=FILE]//DetailPlayer/onCreate/.build/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/open_control[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onClick/R.id.open_control[language=JAVA]
def://app/src/main/res/layout/activity_input_url_detail.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/InputUrlDetailActivity.java[language=FILE]//InputUrlDetailActivity/playVideo/.build/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_filter.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/loadingView[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailFilterActivity.java[language=FILE]//DetailFilterActivity/run/binding.loadingView[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/toogle_danmaku[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/video/DanmakuVideoPlayer.java[language=FILE]//DanmakuVideoPlayer/onClick/R.id.toogle_danmaku[language=JAVA]
def://app/src/main/res/layout/activity_detail_audio_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.AudioSampleVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/AudioDetailPlayer.java[language=FILE]//AudioDetailPlayer/getCurPlay/return/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/moe.codeest.enviews.ENPlayView/android:id[language=XML]//@+id\\/start[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onClick/R.id.start[language=JAVA]
def://app/src/main/res/layout/activity_simple.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/simple_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/simple/SimpleActivity.java[language=FILE]//SimpleActivity/onClick/R.id.simple_player[language=JAVA]
def://app/src/main/res/layout/activity_detail_filter.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailFilterActivity.java[language=FILE]//DetailFilterActivity/shotImage/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/list_video_simple_mode2.xml[language=FILE]//RelativeLayout/FrameLayout/android:id[language=XML]//@+id\\/list_item_container[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/simple/adapter/SimpleListVideoMode2Adapter.java[language=FILE]//SimpleListVideoMode2Adapter/getView/convertView.findViewById/R.id.list_item_container[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/clear_cache[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onCreate/binding.clearCache[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_normal.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/current[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.current[language=JAVA]
def://app/src/main/res/layout/activity_input_url_detail.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.LandLayoutVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/InputUrlDetailActivity.java[language=FILE]//InputUrlDetailActivity/playVideo/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_exo_subtitle_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.exosubtitle.GSYExoSubTitleVideoView/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/exosubtitle/GSYExoSubTitleDetailPlayer.java[language=FILE]//GSYExoSubTitleDetailPlayer/getCurPlay/return/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_more_type.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailMoreTypeActivity.java[language=FILE]//DetailMoreTypeActivity/getCurPlay/return/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/sample_control_video.xml[language=FILE]//RelativeLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/progress[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.progress[language=JAVA]
def://app/src/main/res/layout/video_layout_subtitle.xml[language=FILE],use://app/src/main/java/com/example/gsyvideoplayer/exosubtitle/GSYExoSubTitleVideoView.java[language=FILE]//GSYExoSubTitleVideoView/getLayoutId/return/R.layout.video_layout_subtitle[language=JAVA]
def://app/src/main/res/layout/activity_detail_control.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailControlActivity.java[language=FILE]//DetailControlActivity/resolveTypeUI/binding.detailPlayer[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_sample_ad.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/widget_container[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/GSYSampleADVideoPlayer.java[language=FILE]//GSYSampleADVideoPlayer/init/findViewById/R.id.widget_container[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_standard.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/back[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.back[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_custom.xml[language=FILE]//RelativeLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/progress[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.progress[language=JAVA]
def://app/src/main/res/layout/switch_video.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/thumb[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onClick/R.id.thumb[language=JAVA]
def://app/src/main/res/layout/activity_recycler_view.xml[language=FILE]//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id[language=XML]//@+id\\/list_item_recycler[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/AutoPlayRecyclerViewActivity.java[language=FILE]//AutoPlayRecyclerViewActivity/onCreate/binding.listItemRecycler[language=JAVA]
def://app/src/main/res/layout/activity_detail_filter.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailFilterActivity.java[language=FILE]//DetailFilterActivity/initGifHelper/GifCreateHelper/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_control.xml[language=FILE]//RelativeLayout/RelativeLayout/Button/android:id[language=XML]//@+id\\/stop_gif[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailControlActivity.java[language=FILE]//DetailControlActivity/onCreate/binding.stopGif[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_standard.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/surface_container[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onClick/R.id.surface_container[language=JAVA]
def://app/src/main/res/layout/activity_list_video.xml[language=FILE]//RelativeLayout/ListView/android:id[language=XML]//@+id\\/video_list[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/ListVideoActivity.java[language=FILE]//ListVideoActivity/onCreate/binding.videoList[language=JAVA]
def://app/src/main/res/layout/activity_deatil_exo_list_player.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.exo.GSYExo2PlayerView/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/exo/DetailExoListPlayer.java[language=FILE]//DetailExoListPlayer/resolveNormalVideoUI/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/audio_layout_cover.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/fullscreen[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.fullscreen[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_normal.xml[language=FILE]//RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/layout_top[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.layout_top[language=JAVA]
def://app/src/main/res/layout/activity_play_pick.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SmartPickVideo/android:id[language=XML]//@+id\\/video_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/PlayPickActivity.java[language=FILE]//PlayPickActivity/initTransition/binding.videoPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_control.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailControlActivity.java[language=FILE]//DetailControlActivity/shotImage/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_control.xml[language=FILE]//RelativeLayout/RelativeLayout/Button/android:id[language=XML]//@+id\\/change_speed[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailControlActivity.java[language=FILE]//DetailControlActivity/onCreate/binding.changeSpeed[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/open_window[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onClick/R.id.open_window[language=JAVA]
def://app/src/main/res/layout/activity_deatil_list_player.xml[language=FILE]//RelativeLayout/RelativeLayout/Button/android:id[language=XML]//@+id\\/next[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailListPlayer.java[language=FILE]//DetailListPlayer/onCreate/binding.next[language=JAVA]
def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/start[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onClick/R.id.start[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/small_close[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYBaseVideoPlayer.java[language=FILE]//GSYBaseVideoPlayer/init/findViewById/R.id.small_close[language=JAVA]
def://app/src/main/res/layout/audio_layout_cover.xml[language=FILE]//RelativeLayout/RelativeLayout/ImageView/android:id[language=XML]//@+id\\/thumbImage[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/video/AudioSampleVideo.java[language=FILE]//AudioSampleVideo/init/findViewById/R.id.thumbImage[language=JAVA]
def://app/src/main/res/layout/list_video_item_mutli.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.MultiSampleVideo/android:id[language=XML]//@+id\\/video_item_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/adapter/ListMultiNormalAdapter.java[language=FILE]//ListMultiNormalAdapter/getView/convertView.findViewById/R.id.video_item_player[language=JAVA]
def://app/src/main/res/layout/activity_deatil_list_player.xml[language=FILE]//RelativeLayout/com.shuyu.gsyvideoplayer.video.ListGSYVideoPlayer/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailListPlayer.java[language=FILE]//DetailListPlayer/getCurPlay/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_detail_player.xml[language=FILE]//RelativeLayout/Button/android:id[language=XML]//@+id\\/open_btn[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onClick/R.id.open_btn[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_sample_ad.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/back[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.back[language=JAVA]
def://app/src/main/res/layout/list_video_simple_mode1.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleCoverVideo/android:id[language=XML]//@+id\\/video_item_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/holder/RecyclerItemNormalHolder.java[language=FILE]//RecyclerItemNormalHolder/RecyclerItemNormalHolder/v.findViewById/R.id.video_item_player[language=JAVA]
def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/title[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.title[language=JAVA]
def://app/src/main/res/layout/list_video_item_ad2.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleCoverVideo/android:id[language=XML]//@+id\\/video_item_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/holder/RecyclerItemNormalHolder.java[language=FILE]//RecyclerItemNormalHolder/RecyclerItemNormalHolder/v.findViewById/R.id.video_item_player[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_custom.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/title[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.title[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/toogle_danmaku[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/video/DanmakuVideoPlayer.java[language=FILE]//DanmakuVideoPlayer/init/findViewById/R.id.toogle_danmaku[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/open_btn_ad[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onCreate/binding.openBtnAd[language=JAVA]
def://app/src/main/res/layout/activity_simple.xml[language=FILE],"def://app/src/main/java/com/example/gsyvideoplayer/simple/SimpleActivity.java[language=FILE]//SimpleActivity/binding[varType=ActivitySimpleBinding,language=JAVA]"
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_sample_ad.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/current[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.current[language=JAVA]
def://app/src/main/res/layout/activity_play_empty_control.xml[language=FILE],"def://app/src/main/java/com/example/gsyvideoplayer/PlayEmptyControlActivity.java[language=FILE]//PlayEmptyControlActivity/binding[varType=ActivityPlayEmptyControlBinding,language=JAVA]"
def://app/src/main/res/layout/video_layout_preview.xml[language=FILE]//RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/layout_top[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.layout_top[language=JAVA]
def://app/src/main/res/layout/sample_video.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/switchSize[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/video/SampleVideo.java[language=FILE]//SampleVideo/initView/findViewById/R.id.switchSize[language=JAVA]
def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/layout_top[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.layout_top[language=JAVA]
def://app/src/main/res/layout/activity_detail_ad_player.xml[language=FILE]//RelativeLayout/com.shuyu.gsyvideoplayer.video.GSYSampleADVideoPlayer/android:id[language=XML]//@+id\\/ad_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailADPlayer.java[language=FILE]//DetailADPlayer/resolveNormalVideoUI/binding.adPlayer[language=JAVA]
def://app/src/main/res/layout/activity_list_video.xml[language=FILE]//RelativeLayout/ListView/android:id[language=XML]//@+id\\/video_list[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/switchplay/SwitchListVideoActivity.java[language=FILE]//SwitchListVideoActivity/onCreate/findViewById/R.id.video_list[language=JAVA]
def://app/src/main/res/layout/sample_video_land.xml[language=FILE]//RelativeLayout/FrameLayout/android:id[language=XML]//@+id\\/surface_container[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java[language=FILE]//GSYVideoView/init/findViewById/R.id.surface_container[language=JAVA]
def://app/src/main/res/layout/sample_video.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/change_transform[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/video/SampleVideo.java[language=FILE]//SampleVideo/initView/findViewById/R.id.change_transform[language=JAVA]
def://app/src/main/res/layout/layout_floating_video.xml[language=FILE],use://app/src/main/java/com/example/gsyvideoplayer/video/FloatingVideo.java[language=FILE]//FloatingVideo/getLayoutId/return/R.layout.layout_floating_video[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//ScrollView/LinearLayout/Button/android:id[language=XML]//@+id\\/open_btn_auto[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/onCreate/binding.openBtnAuto[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE],"def://app/src/main/java/com/example/gsyvideoplayer/MainActivity.java[language=FILE]//MainActivity/binding[varType=ActivityMainBinding,language=JAVA]"
def://app/src/main/res/layout/activity_detail_control.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailControlActivity.java[language=FILE]//DetailControlActivity/resolveNormalVideoUI/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/sample_video_normal.xml[language=FILE]//RelativeLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/progress[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.progress[language=JAVA]
def://app/src/main/res/layout/video_layout_subtitle.xml[language=FILE]//RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/layout_bottom[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.layout_bottom[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_standard.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/total[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.total[language=JAVA]
def://app/src/main/res/layout/sample_video.xml[language=FILE],use://app/src/main/java/com/example/gsyvideoplayer/video/SampleVideo.java[language=FILE]//SampleVideo/getLayoutId/return/R.layout.sample_video[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/back[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/init/findViewById/R.id.back[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/master.flame.danmaku.ui.widget.DanmakuView/android:id[language=XML]//@+id\\/danmaku_view[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/video/DanmakuVideoPlayer.java[language=FILE]//DanmakuVideoPlayer/init/findViewById/R.id.danmaku_view[language=JAVA]
def://app/src/main/res/layout/sample_video_normal.xml[language=FILE]//RelativeLayout/FrameLayout/android:id[language=XML]//@+id\\/surface_container[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java[language=FILE]//GSYVideoView/init/findViewById/R.id.surface_container[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_progress_dialog.xml[language=FILE],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/StandardGSYVideoPlayer.java[language=FILE]//StandardGSYVideoPlayer/getProgressDialogLayoutId/return/R.layout.video_progress_dialog[language=JAVA]
def://app/src/main/res/layout/danmaku_layout.xml[language=FILE]//RelativeLayout/LinearLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/progress[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoControlView.java[language=FILE]//GSYVideoControlView/onTouch/R.id.progress[language=JAVA]
def://app/src/main/res/layout/activity_detail_control.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailControlActivity.java[language=FILE]//DetailControlActivity/showToast/binding.detailPlayer[language=JAVA]
def://app/src/main/res/layout/activity_recycler_view2.xml[language=FILE],"def://app/src/main/java/com/example/gsyvideoplayer/RecyclerView2Activity.java[language=FILE]//RecyclerView2Activity/binding[varType=ActivityRecyclerView2Binding,language=JAVA]"
def://app/src/main/res/layout/activity_detail_control.xml[language=FILE]//RelativeLayout/com.example.gsyvideoplayer.video.SampleControlVideo/android:id[language=XML]//@+id\\/detail_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailControlActivity.java[language=FILE]//DetailControlActivity/run/Toast.makeText/binding.detailPlayer[language=JAVA]
def://gsyVideoPlayer-java/src/main/res/layout/video_layout_ad.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/surface_container[language=ANY],use://gsyVideoPlayer-java/src/main/java/com/shuyu/gsyvideoplayer/video/base/GSYVideoView.java[language=FILE]//GSYVideoView/init/findViewById/R.id.surface_container[language=JAVA]
def://app/src/main/res/layout/list_video_item_mutli.xml[language=FILE],use://app/src/main/java/com/example/gsyvideoplayer/adapter/ListMultiNormalAdapter.java[language=FILE]//ListMultiNormalAdapter/getView/inflater.inflate/R.layout.list_video_item_mutli[language=JAVA]
def://app/src/main/res/layout/activity_detail_ad_player.xml[language=FILE]//RelativeLayout/com.shuyu.gsyvideoplayer.video.GSYSampleADVideoPlayer/android:id[language=XML]//@+id\\/ad_player[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/DetailADPlayer.java[language=FILE]//DetailADPlayer/onCreate/binding.adPlayer[language=JAVA]
def://app/src/main/res/layout/sample_video.xml[language=FILE]//RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/change_rotate[language=ANY],use://app/src/main/java/com/example/gsyvideoplayer/video/SampleControlVideo.java[language=FILE]//SampleControlVideo/initView/findViewById/R.id.change_rotate[language=JAVA]
