XML,JAVA
def://app/src/main/res/layout/activity_category_detail.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/CategoryDetailActivity.java//R.layout.activity_category_detail
def://app/src/main/res/layout/item_welfare.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/WelfareFragment.java//R.layout.item_welfare
def://app/src/main/res/layout/activity_main.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/MainActivity.java//R.layout.activity_main
def://app/src/main/res/layout/activity_nav_about.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/menu/NavAboutActivity.java//R.layout.activity_nav_about
def://app/src/main/res/layout/item_wan_android_skeleton.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/HomeFragment.java//R.layout.item_wan_android_skeleton
def://app/src/main/res/layout/activity_nav_download.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/menu/NavDownloadActivity.java//R.layout.activity_nav_download
def://app/src/main/res/layout/layout_navi_tag.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/menu/SearchActivity.java//R.layout.layout_navi_tag
def://app/src/main/res/layout/item_android_skeleton.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/GankHomeFragment.java//R.layout.item_android_skeleton
def://app/src/main/res/layout/layout_tree_tag.xml,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/TreeAdapter.java//R.layout.layout_tree_tag
def://app/src/main/res/layout/activity_web_view.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/WebViewActivity.java//R.layout.activity_web_view
def://bymvvm/src/main/res/layout/layout_loading_empty.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/wan/child/WanFindFragment.java//R.layout.layout_loading_empty
def://bymvvm/src/main/res/layout/layout_loading_empty.xml,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/CustomFragment.java//R.layout.layout_loading_empty
def://bymvvm/src/main/res/layout/activity_base.xml,use://bymvvm/src/main/java/me/jingbin/bymvvm/base/BaseActivity.java//R.layout.activity_base
def://bymvvm/src/main/res/layout/fragment_base.xml,use://bymvvm/src/main/java/me/jingbin/bymvvm/base/BaseFragment.java//R.layout.fragment_base
def://app/src/main/res/layout/header_item_gank_custom.xml//RelativeLayout/LinearLayout/TextView/android:id//@+id\/tx_name,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/CustomFragment.java//R.id.tx_name
def://app/src/main/res/layout/header_item_gank_custom.xml//RelativeLayout/LinearLayout/android:id//@+id\/ll_choose_catalogue,use://app/src/main/java/com/example/jingbin/cloudreader/ui/gank/child/CustomFragment.java//R.id.ll_choose_catalogue
def://app/src/main/res/layout/item_tree.xml//layout/androidx.constraintlayout.widget.ConstraintLayout/TextView/android:id//@+id\/tv_tree_title,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/TreeAdapter.java//R.id.tv_tree_title
def://app/src/main/res/layout/item_tree.xml//layout/androidx.constraintlayout.widget.ConstraintLayout/com.google.android.flexbox.FlexboxLayout/android:id//@+id\/fl_tree,use://app/src/main/java/com/example/jingbin/cloudreader/adapter/TreeAdapter.java//R.id.fl_tree
def://app/src/main/res/layout/dialog_eidt_url.xml//LinearLayout/androidx.appcompat.widget.AppCompatEditText/android:id//@+id\/et_name,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.id.et_name
def://app/src/main/res/layout/dialog_eidt_url.xml//LinearLayout/androidx.appcompat.widget.AppCompatEditText/android:id//@+id\/et_link,use://app/src/main/java/com/example/jingbin/cloudreader/utils/DialogBuild.java//R.id.et_link
def://app/src/main/res/layout/activity_view_big_image.xml//RelativeLayout/com.example.jingbin.cloudreader.view.viewbigimage.HackyViewPager/android:id//@+id\/very_image_viewpager,use://app/src/main/java/com/example/jingbin/cloudreader/view/bigimage/BigImagePagerActivity.java//R.id.very_image_viewpager
