def,use
def://app/src/main/res/layout/fragment_search.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/fragments/list/search/SearchFragment.java[language=FILE]//SearchFragment/onCreateView/return/inflater.inflate/R.layout.fragment_search[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/playPreviousButton[language=ANY],use://app/src/main/java/com/google/android/material/appbar/FlingBehavior.java[language=FILE]//FlingBehavior/Arrays.asList/R.id.playPreviousButton[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/titleTextView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupElementsVisibility/binding.titleTextView[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/queueButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/initListeners/binding.queueButton[language=JAVA]
def://app/src/main/res/layout/download_dialog.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java[language=FILE]//DownloadDialog/onCreateView/return/inflater.inflate/R.layout.download_dialog[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/switchMute[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupElementsVisibility/setMuteButton/binding.switchMute[language=JAVA]
def://app/src/main/res/layout/fragment_kiosk.xml[language=FILE]//RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/empty_state_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java[language=FILE]//BaseStateFragment/initViews/rootView.findViewById/R.id.empty_state_view[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/itemsListPanel[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onQueueClicked/animate/binding.itemsListPanel[language=JAVA]
def://app/src/main/res/layout/playlist_control.xml[language=FILE],"def://app/src/main/java/org/schabi/newpipe/local/playlist/LocalPlaylistFragment.java[language=FILE]//LocalPlaylistFragment/playlistControlBinding[varType=PlaylistControlBinding,language=JAVA]"
def://app/src/main/res/layout/list_choose_tabs.xml[language=FILE]//androidx.cardview.widget.CardView/RelativeLayout/androidx.appcompat.widget.AppCompatImageView/android:id[language=XML]//@+id\\/handle[language=ANY],use://app/src/main/java/org/schabi/newpipe/settings/tabs/ChooseTabsFragment.java[language=FILE]//ChooseTabsFragment/SelectedTabsAdapter/TabViewHolder/TabViewHolder/itemView.findViewById/R.id.handle[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//org.schabi.newpipe.views.FocusAwareDrawerLayout/org.schabi.newpipe.views.FocusAwareCoordinator/androidx.fragment.app.FragmentContainerView/android:id[language=XML]//@+id\\/fragment_holder[language=ANY],use://app/src/main/java/org/schabi/newpipe/util/NavigationHelper.java[language=FILE]//NavigationHelper/openKioskFragment/.replace/R.id.fragment_holder[language=JAVA]
def://app/src/main/res/layout/dialog_title.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/info_list/InfoItemDialog.java[language=FILE]//InfoItemDialog/InfoItemDialog/View.inflate/R.layout.dialog_title[language=JAVA]
def://app/src/main/res/layout/list_stream_grid_item.xml[language=FILE]//androidx.constraintlayout.widget.ConstraintLayout/android:id[language=XML]//@+id\\/itemRoot[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/playqueue/PlayQueueItemHolder.java[language=FILE]//PlayQueueItemHolder/PlayQueueItemHolder/v.findViewById/R.id.itemRoot[language=JAVA]
def://app/src/main/res/layout/list_stream_playlist_grid_item.xml[language=FILE]//RelativeLayout/ImageView/android:id[language=XML]//@+id\\/itemHandle[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/playqueue/PlayQueueItemHolder.java[language=FILE]//PlayQueueItemHolder/PlayQueueItemHolder/v.findViewById/R.id.itemHandle[language=JAVA]
def://app/src/main/res/layout/activity_player_queue_control.xml[language=FILE]//RelativeLayout/RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/metadata[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/buildMetadata/queueControlBinding.metadata[language=JAVA]
def://app/src/main/res/layout/list_stream_playlist_grid_item.xml[language=FILE]//RelativeLayout/TextView/android:id[language=XML]//@+id\\/itemDurationView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/playqueue/PlayQueueItemHolder.java[language=FILE]//PlayQueueItemHolder/PlayQueueItemHolder/v.findViewById/R.id.itemDurationView[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id[language=XML]//@+id\\/itemsList[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onScrolledDown/binding.itemsList[language=JAVA]
def://app/src/main/res/layout/list_radio_icon_item.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/settings/custom/NotificationActionsPreference.java[language=FILE]//NotificationActionsPreference/NotificationSlot/openActionChooserDialog/inflater.inflate/R.layout.list_radio_icon_item[language=JAVA]
def://app/src/main/res/layout/fragment_description.xml[language=FILE]//androidx.core.widget.NestedScrollView/androidx.constraintlayout.widget.ConstraintLayout/TextView/android:id[language=XML]//@+id\\/detail_upload_date_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/DescriptionFragment.java[language=FILE]//DescriptionFragment/setupUploadDate/binding.detailUploadDateView[language=JAVA]
def://app/src/main/res/layout/play_queue_item.xml[language=FILE]//androidx.constraintlayout.widget.ConstraintLayout/android:id[language=XML]//@+id\\/itemRoot[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/playqueue/PlayQueueItemHolder.java[language=FILE]//PlayQueueItemHolder/PlayQueueItemHolder/v.findViewById/R.id.itemRoot[language=JAVA]
def://app/src/main/res/layout/missions_header.xml[language=FILE],use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java[language=FILE]//MissionAdapter/onCreateViewHolder/return/ViewHolderHeader/mInflater.inflate/R.layout.missions_header[language=JAVA]
def://app/src/main/res/layout/dialog_playlists.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/local/dialog/PlaylistAppendDialog.java[language=FILE]//PlaylistAppendDialog/onCreateView/return/inflater.inflate/R.layout.dialog_playlists[language=JAVA]
def://app/src/main/res/layout-land/activity_player_queue_control.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/ImageButton/android:id[language=XML]//@+id\\/control_play_pause[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/onStateChanged/queueControlBinding.controlPlayPause[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/itemsListPanel[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onQueueClicked/binding.itemsListPanel[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/detail_uploader_root_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/onLongClick/R.id.detail_uploader_root_layout[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/org.schabi.newpipe.views.CustomCollapsingToolbarLayout/FrameLayout/ImageView/android:id[language=XML]//@+id\\/detail_thumbnail_image_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/setHeightThumbnail/binding.detailThumbnailImageView[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/View/android:id[language=XML]//@+id\\/playerBottomShadow[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/showHideShadow/animate/binding.playerBottomShadow[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/ImageButton/android:id[language=XML]//@+id\\/overlay_thumbnail[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/updateOverlayData/binding.overlayThumbnail[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/FrameLayout/android:id[language=XML]//@+id\\/detail_title_root_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/onLongClick/R.id.detail_title_root_layout[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/playbackControlRoot[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onBlocked/animate/binding.playbackControlRoot[language=JAVA]
def://app/src/main/res/layout-land/activity_player_queue_control.xml[language=FILE]//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id[language=XML]//@+id\\/play_queue[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/buildQueue/queueControlBinding.playQueue[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/currentDisplaySeek[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onPlaying/animate/binding.currentDisplaySeek[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/currentDisplaySeek[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onCompleted/animate/binding.currentDisplaySeek[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/ImageView/android:id[language=XML]//@+id\\/currentSeekbarPreviewThumbnail[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onStopTrackingTouch/animate/binding.currentSeekbarPreviewThumbnail[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/org.schabi.newpipe.views.CustomCollapsingToolbarLayout/FrameLayout/ImageView/android:id[language=XML]//@+id\\/detail_thumbnail_play_button[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/showLoading/animate/binding.detailThumbnailPlayButton[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/RelativeLayout/TextView/android:id[language=XML]//@+id\\/detail_thumbs_disabled_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/handleResult/binding.detailThumbsDisabledView[language=JAVA]
def://app/src/main/res/layout/fragment_import.xml[language=FILE]//RelativeLayout/TextView/android:id[language=XML]//@+id\\/info_text_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionsImportFragment.java[language=FILE]//SubscriptionsImportFragment/initViews/rootView.findViewById/R.id.info_text_view[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.tabs.TabLayout/android:id[language=XML]//@+id\\/tab_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/updateTabIconsAndContentDescriptions/binding.tabLayout[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/overlay_buttons_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/initListeners/binding.overlayButtonsLayout[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/playbackLiveSync[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/updateStreamRelatedViews/binding.playbackLiveSync[language=JAVA]
def://app/src/main/res/layout/fragment_comments.xml[language=FILE]//RelativeLayout/org.schabi.newpipe.views.NewPipeRecyclerView/android:id[language=XML]//@+id\\/items_list[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/list/BaseListFragment.java[language=FILE]//BaseListFragment/initViews/rootView.findViewById/R.id.items_list[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/detail_controls_popup[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/onClick/R.id.detail_controls_popup[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/qualityTextView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onQualitySelectorClicked/binding.qualityTextView[language=JAVA]
def://app/src/main/res/layout/download_dialog.xml[language=FILE]//RelativeLayout/RadioGroup/RadioButton/android:id[language=XML]//@+id\\/subtitle_button[language=ANY],use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java[language=FILE]//DownloadDialog/prepareSelectedDownload/R.id.subtitle_button[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/LinearLayout/FrameLayout/de.hdodenhof.circleimageview.CircleImageView/android:id[language=XML]//@+id\\/detail_sub_channel_thumbnail_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/handleResult/binding.detailSubChannelThumbnailView[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/LinearLayout/ImageButton/android:id[language=XML]//@+id\\/overlay_play_pause_button[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/setOverlayElementsClickable/binding.overlayPlayPauseButton[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/playerCloseButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupElementsVisibility/binding.playerCloseButton[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareSeekBar/android:id[language=XML]//@+id\\/playbackSeekBar[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onUpdateProgress/binding.playbackSeekBar[language=JAVA]
def://app/src/main/res/layout/toolbar_layout.xml[language=FILE]//LinearLayout/androidx.appcompat.widget.Toolbar/android:id[language=XML]//@+id\\/toolbar[language=ANY],use://app/src/main/java/us/shandian/giga/ui/common/ToolbarActivity.java[language=FILE]//ToolbarActivity/onCreate/this.findViewById/R.id.toolbar[language=JAVA]
def://app/src/main/res/layout/item_search_suggestion.xml[language=FILE],use://app/src/main/java/org/schabi/newpipe/fragments/list/search/SuggestionListAdapter.java[language=FILE]//SuggestionListAdapter/onCreateViewHolder/return/SuggestionItemHolder/.inflate/R.layout.item_search_suggestion[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/android:id[language=XML]//@+id\\/secondaryControls[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onMoreOptionsClicked/binding.secondaryControls[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/overlay_metadata_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/setOverlayElementsClickable/binding.overlayMetadataLayout[language=JAVA]
def://app/src/main/res/layout/activity_main.xml[language=FILE]//org.schabi.newpipe.views.FocusAwareDrawerLayout/org.schabi.newpipe.views.FocusAwareCoordinator/androidx.fragment.app.FragmentContainerView/android:id[language=XML]//@+id\\/fragment_player_holder[language=ANY],use://app/src/main/java/org/schabi/newpipe/util/NavigationHelper.java[language=FILE]//NavigationHelper/openVideoDetailFragment/.replace/R.id.fragment_player_holder[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/androidx.viewpager.widget.ViewPager/android:id[language=XML]//@+id\\/view_pager[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/initViews/binding.tabLayout.setupWithViewPager/binding.viewPager[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/shuffleButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/initListeners/binding.shuffleButton[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/Button/android:id[language=XML]//@+id\\/closeButton[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/getCloseOverlayButton/return/closeOverlayBinding.closeButton[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.tabs.TabLayout/android:id[language=XML]//@+id\\/tab_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/updateTabLayoutVisibility/binding.tabLayout[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id[language=XML]//@+id\\/itemsList[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onMetadataChanged/binding.itemsList[language=JAVA]
def://app/src/main/res/layout/playlist_control.xml[language=FILE]//LinearLayout/LinearLayout/android:id[language=XML]//@+id\\/playlist_ctrl_play_bg_button[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java[language=FILE]//PlaylistFragment/handleResult/playlistControlBinding.playlistCtrlPlayBgButton[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/FrameLayout/TextView/android:id[language=XML]//@+id\\/captionTextView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onTextTracksChanged/binding.captionTextView[language=JAVA]
def://app/src/main/res/layout/download_dialog.xml[language=FILE]//RelativeLayout/LinearLayout/SeekBar/android:id[language=XML]//@+id\\/threads[language=ANY],use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java[language=FILE]//DownloadDialog/onViewCreated/dialogBinding.threads[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatTextView/android:id[language=XML]//@+id\\/itemsListHeaderTitle[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onQueueClicked/binding.itemsListHeaderTitle[language=JAVA]
def://app/src/main/res/menu/menu_recaptcha.xml[language=FILE]//menu/item/android:id[language=XML]//@+id\\/menu_item_done[language=ANY],use://app/src/main/java/org/schabi/newpipe/error/ReCaptchaActivity.java[language=FILE]//ReCaptchaActivity/onOptionsItemSelected/R.id.menu_item_done[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/LinearLayout/org.schabi.newpipe.views.FocusAwareCoordinator/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id[language=XML]//@+id\\/detail_controls_playlist_append[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/initViews/binding.detailControlsPlaylistAppend[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE],"def://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupFromView/playerBinding[varType=PlayerBinding,language=JAVA]"
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/androidx.appcompat.widget.AppCompatTextView/android:id[language=XML]//@+id\\/itemsListHeaderTitle[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onSegmentsClicked/binding.itemsListHeaderTitle[language=JAVA]
def://app/src/main/res/menu/menu_playlist.xml[language=FILE]//menu/item/android:id[language=XML]//@+id\\/action_settings[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java[language=FILE]//PlaylistFragment/onOptionsItemSelected/R.id.action_settings[language=JAVA]
def://app/src/main/res/layout-land/activity_player_queue_control.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/ImageButton/android:id[language=XML]//@+id\\/control_play_pause[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/onClick/queueControlBinding.controlPlayPause[language=JAVA]
def://app/src/main/res/layout-large-land/fragment_video_detail.xml[language=FILE]//FrameLayout/RelativeLayout/android:id[language=XML]//@+id\\/overlay_layout[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/setOverlayLook/binding.overlayLayout[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/RelativeLayout/ProgressBar/android:id[language=XML]//@+id\\/volumeProgressBar[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onLayoutChange/binding.volumeProgressBar[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/loading_panel[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/getLoadingPanel/return/binding.loadingPanel[language=JAVA]
def://app/src/main/res/layout/list_stream_item.xml[language=FILE]//androidx.constraintlayout.widget.ConstraintLayout/TextView/android:id[language=XML]//@+id\\/itemVideoTitleView[language=ANY],use://app/src/main/java/org/schabi/newpipe/local/holder/LocalStatisticStreamItemHolder.java[language=FILE]//LocalStatisticStreamItemHolder/LocalStatisticStreamItemHolder/itemView.findViewById/R.id.itemVideoTitleView[language=JAVA]
def://app/src/main/res/layout/fragment_video_detail.xml[language=FILE]//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/org.schabi.newpipe.views.CustomCollapsingToolbarLayout/FrameLayout/FrameLayout/android:id[language=XML]//@+id\\/player_placeholder[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java[language=FILE]//VideoDetailFragment/onMoreOptionsLongClicked/ValueAnimator.ofInt/binding.playerPlaceholder[language=JAVA]
def://app/src/main/res/layout/playlist_header.xml[language=FILE]//RelativeLayout/LinearLayout/include/android:id[language=XML]//@+id\\/playlist_control[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java[language=FILE]//PlaylistFragment/getListHeader/headerBinding.playlistControl[language=JAVA]
def://app/src/main/res/layout/fragment_related_items.xml[language=FILE]//RelativeLayout/androidx.recyclerview.widget.RecyclerView/android:id[language=XML]//@+id\\/items_list[language=ANY],use://app/src/main/java/org/schabi/newpipe/local/BaseLocalListFragment.java[language=FILE]//BaseLocalListFragment/initViews/rootView.findViewById/R.id.items_list[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/org.schabi.newpipe.views.ExpandableSurfaceView/android:id[language=XML]//@+id\\/surfaceView[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/setupVideoSurface/simpleExoPlayer.setVideoSurfaceView/binding.surfaceView[language=JAVA]
def://app/src/main/res/layout/fragment_playlist.xml[language=FILE]//RelativeLayout/LinearLayout/android:id[language=XML]//@+id\\/empty_state_view[language=ANY],use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java[language=FILE]//BaseStateFragment/initViews/rootView.findViewById/R.id.empty_state_view[language=JAVA]
def://app/src/main/res/layout/player.xml[language=FILE]//RelativeLayout/RelativeLayout/android:id[language=XML]//@+id\\/playbackControlRoot[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/toggleFullscreen/binding.playbackControlRoot[language=JAVA]
def://app/src/main/res/layout-large-land/player.xml[language=FILE]//RelativeLayout/RelativeLayout/RelativeLayout/LinearLayout/LinearLayout/androidx.appcompat.widget.AppCompatImageButton/android:id[language=XML]//@+id\\/openInBrowser[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/Player.java[language=FILE]//Player/onClick/binding.openInBrowser[language=JAVA]
def://app/src/main/res/layout/activity_player_queue_control.xml[language=FILE]//RelativeLayout/RelativeLayout/ImageButton/android:id[language=XML]//@+id\\/control_shuffle[language=ANY],use://app/src/main/java/org/schabi/newpipe/player/PlayQueueActivity.java[language=FILE]//PlayQueueActivity/buildControls/queueControlBinding.controlShuffle[language=JAVA]
