def,use
def://src/main/java/ltd/newbee/mall/dao/GoodsCategoryMapper.java[language=FILE]//GoodsCategoryMapper/selectByLevelAndName/categoryLevel/@Param[language=JAVA]//categoryLevel[language=ANY],"use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/select[resultMap=BaseResultMap,language=XML,queryId=selectByLevelAndName]//Select/Where/=/#{categoryLevel\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/orderId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=insert]//Insert/#{orderId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/isDeleted[varType=Byte,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{isDeleted\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/goodsId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=updateByPrimaryKey]//Update/#{goodsId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/cartItemId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=insert]//Insert/#{cartItemId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/loginName[varType=String,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=updateByPrimaryKey]//Update/#{loginName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/goodsId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/Where/=/#{goodsId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/isDeleted[varType=Byte,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=updateByPrimaryKey]//Update/#{isDeleted\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/goodsId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=insertSelective]//Insert/#{goodsId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/createTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=updateByPrimaryKey]//Update/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/originalPrice[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insert]//Insert/#{originalPrice\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/userAddress[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{userAddress\,jdbcType=VARCHAR}[language=SQL]"
def://src/main/java/ltd/newbee/mall/dao/AdminUserMapper.java[language=FILE]//AdminUserMapper/login/password/@Param[language=JAVA]//password[language=ANY],"use://src/main/resources/mapper/AdminUserMapper.xml[language=FILE]//mapper/select[resultMap=BaseResultMap,language=XML,queryId=login]//Select/Where/=/#{password\,jdbcType=VARCHAR}[language=SQL]"
def://src/main/java/ltd/newbee/mall/dao/MallUserMapper.java[language=FILE]//MallUserMapper/selectByLoginNameAndPasswd/password/@Param[language=JAVA]//password[language=ANY],"use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/select[resultMap=BaseResultMap,language=XML,queryId=selectByLoginNameAndPasswd]//Select/Where/=/#{password}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/createUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=updateByPrimaryKey]//Update/#{createUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/Carousel.java[language=FILE]//Carousel/carouselId[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CarouselMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.Carousel,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{carouselId\,jdbcType=INTEGER}[language=SQL]"
def://src/main/java/ltd/newbee/mall/dao/MallUserMapper.java[language=FILE]//MallUserMapper/selectByLoginNameAndPasswd/loginName/@Param[language=JAVA]//loginName[language=ANY],"use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/select[resultMap=BaseResultMap,language=XML,queryId=selectByLoginNameAndPasswd]//Select/Where/=/#{loginName}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/orderNo[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{orderNo\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/goodsCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=updateByPrimaryKey]//Update/#{goodsCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/Carousel.java[language=FILE]//Carousel/carouselRank[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CarouselMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.Carousel,language=XML,queryId=updateByPrimaryKey]//Update/#{carouselRank\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/parentId[varType=Long,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=updateByPrimaryKey]//Update/#{parentId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/payTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=insert]//Insert/#{payTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/isDeleted[varType=Byte,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insertSelective]//Insert/#{isDeleted\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/categoryRank[varType=Integer,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insertSelective]//Insert/#{categoryRank\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/goodsSellStatus[varType=Byte,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insert]//Insert/#{goodsSellStatus\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/payTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{payTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/configName[varType=String,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insertSelective]//Insert/#{configName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/orderNo[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=insert]//Insert/#{orderNo\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/categoryLevel[varType=Byte,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insertSelective]//Insert/#{categoryLevel\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/goodsCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=updateByPrimaryKey]//Update/#{goodsCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/sellingPrice[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=insert]//Insert/#{sellingPrice\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/createTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insert]//Insert/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/updateUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{updateUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/updateTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{updateTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/dao/NewBeeMallOrderMapper.java[language=FILE]//NewBeeMallOrderMapper/deleteByPrimaryKey/orderId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Update/Where/=/#{orderId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/orderStatus[varType=Byte,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,keyProperty=orderId,language=XML,queryId=insertSelective,useGeneratedKeys=true]//Insert/#{orderStatus\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/goodsId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{goodsId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/Carousel.java[language=FILE]//Carousel/carouselUrl[varType=String,language=JAVA]","use://src/main/resources/mapper/CarouselMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.Carousel,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{carouselUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/goodsCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=insertSelective]//Insert/#{goodsCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/extraInfo[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKey]//Update/#{extraInfo\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/categoryName[varType=String,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=updateByPrimaryKey]//Update/#{categoryName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/goodsName[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=insertSelective]//Insert/#{goodsName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/goodsCarousel[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{goodsCarousel\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/sellingPrice[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{sellingPrice\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/introduceSign[varType=String,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{introduceSign\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/configType[varType=Byte,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insert]//Insert/#{configType\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/isDeleted[varType=Byte,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=insertSelective]//Insert/#{isDeleted\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/configType[varType=Byte,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{configType\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/totalPrice[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{totalPrice\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/dao/IndexConfigMapper.java[language=FILE]//IndexConfigMapper/selectByPrimaryKey/configId[varType=Long,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{configId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/goodsCoverImg[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insertSelective]//Insert/#{goodsCoverImg\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/extraInfo[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=insert]//Insert/#{extraInfo\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrderItem.java[language=FILE]//NewBeeMallOrderItem/createTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrderItem,language=XML,queryId=insertSelective]//Insert/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/updateTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=updateByPrimaryKey]//Update/#{updateTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/goodsDetailContent[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insertSelective]//Insert/#{goodsDetailContent\,jdbcType=LONGVARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/IndexConfig.java[language=FILE]//IndexConfig/createUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/IndexConfigMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.IndexConfig,language=XML,queryId=insertSelective]//Insert/#{createUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/categoryLevel[varType=Byte,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=insert]//Insert/#{categoryLevel\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/userAddress[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,keyProperty=orderId,language=XML,queryId=insertSelective,useGeneratedKeys=true]//Insert/#{userAddress\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/dao/NewBeeMallOrderMapper.java[language=FILE]//NewBeeMallOrderMapper/selectByPrimaryKey/orderId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{orderId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/createTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{createTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/categoryRank[varType=Integer,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{categoryRank\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/lockedFlag[varType=Byte,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=updateByPrimaryKey]//Update/#{lockedFlag\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/AdminUser.java[language=FILE]//AdminUser/nickName[varType=String,language=JAVA]","use://src/main/resources/mapper/AdminUserMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.AdminUser,language=XML,queryId=insertSelective]//Insert/#{nickName\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallShoppingCartItem.java[language=FILE]//NewBeeMallShoppingCartItem/goodsCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NewBeeMallShoppingCartItemMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallShoppingCartItem,language=XML,queryId=insertSelective]//Insert/#{goodsCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallOrder.java[language=FILE]//NewBeeMallOrder/userId[varType=Long,language=JAVA]","use://src/main/resources/mapper/NewBeeMallOrderMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.NewBeeMallOrder,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{userId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/categoryLevel[varType=Byte,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=updateByPrimaryKey]//Update/#{categoryLevel\,jdbcType=TINYINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/updateTime[varType=Date,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insert]//Insert/#{updateTime\,jdbcType=TIMESTAMP}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/MallUser.java[language=FILE]//MallUser/userId[varType=Long,language=JAVA]","use://src/main/resources/mapper/MallUserMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.MallUser,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{userId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/GoodsCategory.java[language=FILE]//GoodsCategory/updateUser[varType=Integer,language=JAVA]","use://src/main/resources/mapper/GoodsCategoryMapper.xml[language=FILE]//mapper/update[parameterType=ltd.newbee.mall.entity.GoodsCategory,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{updateUser\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/ltd/newbee/mall/entity/NewBeeMallGoods.java[language=FILE]//NewBeeMallGoods/goodsCoverImg[varType=String,language=JAVA]","use://src/main/resources/mapper/NewBeeMallGoodsMapper.xml[language=FILE]//mapper/insert[parameterType=ltd.newbee.mall.entity.NewBeeMallGoods,language=XML,queryId=insert]//Insert/#{goodsCoverImg\,jdbcType=VARCHAR}[language=SQL]"
