def,use
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insertSelective]//Insert/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/parentId[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{parentId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/viewCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionExtMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=incView]//Update/#{viewCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/viewCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{viewCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/content[varType=String,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{content\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentator[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{commentator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/likeCount[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{likeCount\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerid[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{outerid\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentator[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{commentator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/type[varType=Integer,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{type\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentator[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{commentator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/description[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{description\,jdbcType=CLOB}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtCreate[varType=Long,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/accountId[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{accountId\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insertSelective]//Insert/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/name[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insertSelective]//Insert/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/commentCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/sticky[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{sticky\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/token[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{token\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/token[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKey]//Update/#{token\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/token[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insertSelective]//Insert/#{token\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/likeCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{likeCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/parentId[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{parentId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/gmtModified[varType=Long,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insertSelective]//Insert/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/parentId[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insertSelective]//Insert/#{parentId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/avatarUrl[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{avatarUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtEnd[varType=Long,language=JAVA]","use://target/classes/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtEnd\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/QuestionMapper.java[language=FILE]//QuestionMapper/selectByPrimaryKey/id[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=ResultMapWithBLOBs,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/viewCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{viewCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/commentator[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insertSelective]//Insert/#{commentator\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/parentId[varType=Long,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{parentId\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/NavMapper.java[language=FILE]//NavMapper/deleteByPrimaryKey/id[varType=Integer,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Integer,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/description[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{description\,jdbcType=CLOB}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/tag[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{tag\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/type[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insertSelective]//Insert/#{type\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/id[varType=Integer,language=JAVA]","use://src/main/resources/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insertSelective]//Insert/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/avatarUrl[varType=String,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{avatarUrl\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/status[varType=Integer,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insert]//Insert/#{status\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/type[varType=Integer,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Notification,language=XML,queryId=insert]//Insert/#{type\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/title[varType=String,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Nav,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionExtMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=incView]//Update/Where/=/#{id}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Nav.java[language=FILE]//Nav/id[varType=Integer,language=JAVA]","use://target/classes/mapper/NavMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Nav,language=XML,queryId=insertSelective]//Insert/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/title[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerTitle[varType=String,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKey]//Update/#{outerTitle\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/name[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{name\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/dto/QuestionQueryDTO.java[language=FILE]//QuestionQueryDTO/time[varType=Long,language=JAVA]","use://target/classes/mapper/QuestionExtMapper.xml[language=FILE]//mapper/select[parameterType=life.majiang.community.dto.QuestionQueryDTO,language=XML,resultType=java.lang.Integer,queryId=countBySearch]//Select/Where/>/#{time}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/NotificationMapper.java[language=FILE]//NotificationMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/outerid[varType=Long,language=JAVA]","use://src/main/resources/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{outerid\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/commentCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionExtMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=incCommentCount]//Update/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/likeCount[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{likeCount\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.User,language=XML,queryId=insert]//Insert/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/tag[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{tag\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtEnd[varType=Long,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtEnd\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/content[varType=String,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insertSelective]//Insert/#{content\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtStart[varType=Long,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{gmtStart\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/commentCount[varType=Integer,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insertSelective]//Insert/#{commentCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/UserMapper.java[language=FILE]//UserMapper/deleteByPrimaryKey/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/UserMapper.xml[language=FILE]//mapper/delete[parameterType=java.lang.Long,language=XML,queryId=deleteByPrimaryKey]//Delete/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/gmtCreate[varType=Long,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Ad,language=XML,queryId=updateByPrimaryKey]//Update/#{gmtCreate\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/title[varType=String,language=JAVA]","use://target/classes/mapper/QuestionMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Question,language=XML,queryId=insert]//Insert/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/likeCount[varType=Integer,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{likeCount\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/pos[varType=String,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{pos\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/title[varType=String,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKey]//Update/#{title\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/gmtModified[varType=Long,language=JAVA]","use://src/main/resources/mapper/CommentMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Comment,language=XML,queryId=insert]//Insert/#{gmtModified\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Question.java[language=FILE]//Question/id[varType=Long,language=JAVA]","use://src/main/resources/mapper/QuestionMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Question,language=XML,queryId=updateByPrimaryKeyWithBLOBs]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/User.java[language=FILE]//User/accountId[varType=String,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.User,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{accountId\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/type[varType=Integer,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKey]//Update/#{type\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/mapper/UserMapper.java[language=FILE]//UserMapper/selectByPrimaryKey/id[varType=Long,language=JAVA]","use://target/classes/mapper/UserMapper.xml[language=FILE]//mapper/select[parameterType=java.lang.Long,resultMap=BaseResultMap,language=XML,queryId=selectByPrimaryKey]//Select/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Ad.java[language=FILE]//Ad/id[varType=Integer,language=JAVA]","use://src/main/resources/mapper/AdMapper.xml[language=FILE]//mapper/insert[parameterType=life.majiang.community.model.Ad,language=XML,queryId=insertSelective]//Insert/#{id\,jdbcType=INTEGER}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Comment.java[language=FILE]//Comment/content[varType=String,language=JAVA]","use://target/classes/mapper/CommentMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Comment,language=XML,queryId=updateByPrimaryKeySelective]//Update/#{content\,jdbcType=VARCHAR}[language=SQL]"
"def://src/main/java/life/majiang/community/model/Notification.java[language=FILE]//Notification/id[varType=Long,language=JAVA]","use://target/classes/mapper/NotificationMapper.xml[language=FILE]//mapper/update[parameterType=life.majiang.community.model.Notification,language=XML,queryId=updateByPrimaryKeySelective]//Update/Where/=/#{id\,jdbcType=BIGINT}[language=SQL]"
