JAVA,XML
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_background,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_background
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_background,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_background
use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java//R.id.item_name,def://app/src/main/res/layout/missions_header.xml//LinearLayout/TextView/android:id//@+id\/item_name
use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java//R.id.item_name,def://app/src/main/res/layout/mission_item.xml//RelativeLayout/RelativeLayout/TextView/android:id//@+id\/item_name
use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java//R.id.item_name,def://app/src/main/res/layout/mission_item_linear.xml//RelativeLayout/RelativeLayout/TextView/android:id//@+id\/item_name
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionFragment.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/play_queue_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionFragment.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_stream_playlist_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionFragment.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/dialog_title.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionFragment.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_stream_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionFragment.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_stream_playlist_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionFragment.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_channel_mini_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionFragment.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_channel_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/local/subscription/SubscriptionFragment.java//R.id.itemAdditionalDetails,def://app/src/main/res/layout/list_channel_grid_item.xml//RelativeLayout/TextView/android:id//@+id\/itemAdditionalDetails
use://app/src/main/java/org/schabi/newpipe/player/helper/PlaybackParameterDialog.java//R.id.pitchStepUp,def://app/src/main/res/layout/dialog_playback_parameter.xml//ScrollView/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/pitchStepUp
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.action_settings,def://app/src/main/res/menu/download_menu.xml//menu/item/android:id//@+id\/action_settings
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.action_settings,def://app/src/main/res/menu/main_menu.xml//menu/item/android:id//@+id\/action_settings
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.action_settings,def://app/src/main/res/menu/menu_play_queue.xml//menu/item/android:id//@+id\/action_settings
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.action_settings,def://app/src/main/res/menu/menu_about.xml//menu/item/android:id//@+id\/action_settings
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_background,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_background
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_controls_background,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/LinearLayout/TextView/android:id//@+id\/detail_controls_background
use://app/src/main/java/org/schabi/newpipe/local/history/StatisticsPlaylistFragment.java//R.id.playlist_control,def://app/src/main/res/layout/playlist_control.xml//LinearLayout/android:id//@+id\/playlist_control
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_bookmarks.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_blank.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_comments.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_feed.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_playlist.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_search.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_kiosk.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_related_streams.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_channel.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/BaseStateFragment.java//R.id.error_panel,def://app/src/main/res/layout/fragment_subscription.xml//RelativeLayout/include/android:id//@+id\/error_panel
use://app/src/main/java/org/schabi/newpipe/fragments/list/channel/ChannelFragment.java//R.id.menu_item_openInBrowser,def://app/src/main/res/menu/menu_channel.xml//menu/item/android:id//@+id\/menu_item_openInBrowser
use://app/src/main/java/org/schabi/newpipe/fragments/list/channel/ChannelFragment.java//R.id.menu_item_openInBrowser,def://app/src/main/res/menu/menu_playlist.xml//menu/item/android:id//@+id\/menu_item_openInBrowser
use://app/src/main/java/org/schabi/newpipe/fragments/list/channel/ChannelFragment.java//R.id.menu_item_openInBrowser,def://app/src/main/res/menu/video_detail_menu.xml//menu/item/android:id//@+id\/menu_item_openInBrowser
use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java//R.id.menu_item_bookmark,def://app/src/main/res/menu/menu_playlist.xml//menu/item/android:id//@+id\/menu_item_bookmark
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.menu_tabs_group,def://app/src/main/res/menu/drawer_items.xml//menu/group/android:id//@+id\/menu_tabs_group
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.action_show_downloads,def://app/src/main/res/menu/menu_about.xml//menu/item/android:id//@+id\/action_show_downloads
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.action_show_downloads,def://app/src/main/res/menu/main_menu.xml//menu/item/android:id//@+id\/action_show_downloads
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbs_down_img_view,def://app/src/main/res/layout/fragment_video_detail.xml//FrameLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/RelativeLayout/ImageView/android:id//@+id\/detail_thumbs_down_img_view
use://app/src/main/java/org/schabi/newpipe/fragments/detail/VideoDetailFragment.java//R.id.detail_thumbs_down_img_view,def://app/src/main/res/layout-large-land/fragment_video_detail.xml//LinearLayout/androidx.coordinatorlayout.widget.CoordinatorLayout/com.google.android.material.appbar.AppBarLayout/RelativeLayout/LinearLayout/RelativeLayout/RelativeLayout/ImageView/android:id//@+id\/detail_thumbs_down_img_view
use://app/src/main/java/org/schabi/newpipe/about/LicenseFragment.java//R.id.action_website,def://app/src/main/res/menu/software_component.xml//menu/item/android:id//@+id\/action_website
use://app/src/main/java/org/schabi/newpipe/player/VideoPlayer.java//R.id.surfaceForeground,def://app/src/main/res/layout/player_popup.xml//FrameLayout/com.google.android.exoplayer2.ui.AspectRatioFrameLayout/View/android:id//@+id\/surfaceForeground
use://app/src/main/java/org/schabi/newpipe/player/VideoPlayer.java//R.id.surfaceForeground,def://app/src/main/res/layout-large-land/activity_main_player.xml//RelativeLayout/com.google.android.exoplayer2.ui.AspectRatioFrameLayout/View/android:id//@+id\/surfaceForeground
use://app/src/main/java/org/schabi/newpipe/player/VideoPlayer.java//R.id.surfaceForeground,def://app/src/main/res/layout/activity_main_player.xml//RelativeLayout/com.google.android.exoplayer2.ui.AspectRatioFrameLayout/View/android:id//@+id\/surfaceForeground
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.subtitle_button,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/RadioGroup/RadioButton/android:id//@+id\/subtitle_button
use://app/src/main/java/org/schabi/newpipe/fragments/list/channel/ChannelFragment.java//R.id.playlist_ctrl_play_bg_button,def://app/src/main/res/layout/playlist_control.xml//LinearLayout/LinearLayout/android:id//@+id\/playlist_ctrl_play_bg_button
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.control_shuffle,def://app/src/main/res/layout-land/activity_player_queue_control.xml//RelativeLayout/RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/control_shuffle
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.control_shuffle,def://app/src/main/res/layout/activity_player_queue_control.xml//RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/control_shuffle
use://app/src/main/java/org/schabi/newpipe/fragments/list/playlist/PlaylistFragment.java//R.id.uploader_layout,def://app/src/main/res/layout/playlist_header.xml//RelativeLayout/RelativeLayout/RelativeLayout/android:id//@+id\/uploader_layout
use://app/src/main/java/org/schabi/newpipe/util/StreamItemAdapter.java//R.id.wo_sound_icon,def://app/src/main/res/layout/stream_quality_item.xml//RelativeLayout/ImageView/android:id//@+id\/wo_sound_icon
use://app/src/main/java/org/schabi/newpipe/download/DownloadDialog.java//R.id.audio_button,def://app/src/main/res/layout/download_dialog.xml//RelativeLayout/RadioGroup/RadioButton/android:id//@+id\/audio_button
use://app/src/main/java/org/schabi/newpipe/local/playlist/LocalPlaylistFragment.java//R.id.playlist_ctrl_play_popup_button,def://app/src/main/res/layout/playlist_control.xml//LinearLayout/LinearLayout/android:id//@+id\/playlist_ctrl_play_popup_button
use://app/src/main/java/org/schabi/newpipe/about/LicenseFragment.java//R.id.app_read_license,def://app/src/main/res/layout/fragment_licenses.xml//androidx.core.widget.NestedScrollView/LinearLayout/Button/android:id//@+id\/app_read_license
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationPlayPause,def://app/src/main/res/layout/player_notification_expanded.xml//RelativeLayout/RelativeLayout/ImageButton/android:id//@+id\/notificationPlayPause
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationPlayPause,def://app/src/main/res/layout/player_notification.xml//FrameLayout/LinearLayout/ImageButton/android:id//@+id\/notificationPlayPause
use://app/src/main/java/org/schabi/newpipe/player/BackgroundPlayer.java//R.id.notificationPlayPause,def://app/src/main/res/layout/player_popup_notification.xml//LinearLayout/ImageButton/android:id//@+id\/notificationPlayPause
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.action_history,def://app/src/main/res/menu/main_menu.xml//menu/item/android:id//@+id\/action_history
use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java//R.id.item_status,def://app/src/main/res/layout/mission_item.xml//RelativeLayout/RelativeLayout/RelativeLayout/TextView/android:id//@+id\/item_status
use://app/src/main/java/us/shandian/giga/ui/adapter/MissionAdapter.java//R.id.item_status,def://app/src/main/res/layout/mission_item_linear.xml//RelativeLayout/RelativeLayout/TextView/android:id//@+id\/item_status
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.seek_display,def://app/src/main/res/layout/activity_player_queue_control.xml//RelativeLayout/RelativeLayout/TextView/android:id//@+id\/seek_display
use://app/src/main/java/org/schabi/newpipe/player/ServicePlayerActivity.java//R.id.seek_display,def://app/src/main/res/layout-land/activity_player_queue_control.xml//RelativeLayout/RelativeLayout/TextView/android:id//@+id\/seek_display
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.navigation,def://app/src/main/res/layout/drawer_layout.xml//com.google.android.material.navigation.NavigationView/com.google.android.material.navigation.NavigationView/android:id//@+id\/navigation
use://app/src/main/java/org/schabi/newpipe/MainActivity.java//R.id.menu_tabs_group,def://app/src/main/res/menu/drawer_items.xml//menu/group/android:id//@+id\/menu_tabs_group
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_stream_playlist_grid_item.xml//RelativeLayout/ImageView/android:id//@+id\/itemThumbnailView
use://app/src/main/java/org/schabi/newpipe/local/holder/PlaylistItemHolder.java//R.id.itemThumbnailView,def://app/src/main/res/layout/list_channel_item.xml//RelativeLayout/de.hdodenhof.circleimageview.CircleImageView/android:id//@+id\/itemThumbnailView
